ParticipantID,ParticipantCode,LastName,FirstName,BirthDate,Gender,ParticipantType,RegionID,MaritalStatus
585835,Part-585835,Henry,Wagner,12/14/1983,MALE,INDIVIDUAL,610,Single
585915,Part-585915,Walter,Burns,9/23/1988,MALE,INDIVIDUAL,51,Married
586278,Part-586278,Willie,Bennett,9/21/1985,MALE,INDIVIDUAL,428,Married
586284,Part-586284,Jeffrey,Hanson,10/31/1968,MALE,INDIVIDUAL,150,Married
586289,Part-586289,Clarence,Miller,12/21/1969,MALE,INDIVIDUAL,601,Married
586290,Part-586290,Janice,Turner,2/14/1982,FEMALE,INDIVIDUAL,926,Married
586701,Part-586701,Lawrence,Larson,10/29/1950,MALE,INDIVIDUAL,832,Single
586884,Part-586884,Clarence,Holmes,3/18/1988,MALE,INDIVIDUAL,49,Married
587497,Part-587497,Roger,Boyd,7/27/1974,MALE,INDIVIDUAL,624,Single
587589,Part-587589,Joseph,Lynch,12/13/1952,MALE,INDIVIDUAL,428,Married
587635,Part-587635,James,Carr,4/14/1991,MALE,INDIVIDUAL,837,Married
587736,Part-587736,Theresa,Edwards,4/30/1971,FEMALE,INDIVIDUAL,843,Single
588500,Part-588500,Janice,Allen,9/21/1981,FEMALE,INDIVIDUAL,165,Married
588518,Part-588518,Cynthia,Garrett,10/3/1983,FEMALE,INDIVIDUAL,447,Married
588627,Part-588627,Ashley,Greene,4/7/1954,FEMALE,INDIVIDUAL,572,Married
588949,Part-588949,Martha,Boyd,1/2/1979,FEMALE,INDIVIDUAL,203,Divorced
589275,Part-589275,Andrea,James,9/6/1962,FEMALE,INDIVIDUAL,478,Married
589469,Part-589469,Gregory,Hernandez,12/6/1952,MALE,INDIVIDUAL,831,Married
589609,Part-589609,Jimmy,Henry,11/25/2010,MALE,INDIVIDUAL,101,Single
589673,Part-589673,Adam,Mccoy,1/6/1967,MALE,INDIVIDUAL,750,Divorced
589687,Part-589687,Henry,Elliott,5/16/1974,MALE,INDIVIDUAL,882,Single
589823,Part-589823,Mildred,Bowman,4/16/1961,FEMALE,INDIVIDUAL,595,Married
590346,Part-590346,Craig,Johnston,5/31/1975,MALE,INDIVIDUAL,896,Single
590488,Part-590488,Roger,Kennedy,1/1/1958,MALE,INDIVIDUAL,554,Married
590689,Part-590689,James,Phillips,5/30/1973,MALE,INDIVIDUAL,676,Single
590740,Part-590740,Nicholas,Kelly,10/17/1960,MALE,INDIVIDUAL,471,Married
591232,Part-591232,William,Willis,2/21/1963,MALE,INDIVIDUAL,297,Single
591388,Part-591388,Theresa,Clark,5/2/1980,FEMALE,INDIVIDUAL,91,Divorced
591592,Part-591592,Eric,Hunter,7/8/1972,MALE,INDIVIDUAL,144,Married
591611,Part-591611,Frances,Russell,10/27/1972,FEMALE,INDIVIDUAL,12,Married
591669,Part-591669,Raymond,Davis,1/29/1978,MALE,INDIVIDUAL,823,Married
591902,Part-591902,Craig,Murphy,5/1/2004,MALE,INDIVIDUAL,550,Single
591904,Part-591904,Jason,Rodriguez,8/9/1969,MALE,INDIVIDUAL,730,Divorced
592254,Part-592254,Gary,Griffin,2/27/1979,MALE,INDIVIDUAL,61,Married
592260,Part-592260,Tammy,Wilson,6/5/2010,FEMALE,INDIVIDUAL,242,Married
592295,Part-592295,Betty,Taylor,9/9/1977,FEMALE,INDIVIDUAL,2,Single
592396,Part-592396,Albert,Parker,9/5/1970,MALE,INDIVIDUAL,659,Single
592431,Part-592431,Donna,Davis,3/2/1984,FEMALE,INDIVIDUAL,53,Married
592644,Part-592644,Peter,Rodriguez,3/9/1956,MALE,INDIVIDUAL,543,Married
592765,Part-592765,Ernest,Cole,6/18/1959,MALE,INDIVIDUAL,511,Married
592818,Part-592818,Debra,Gilbert,12/27/1985,FEMALE,INDIVIDUAL,854,Married
592820,Part-592820,Carl,Harper,5/13/1994,MALE,INDIVIDUAL,695,Married
592821,Part-592821,Benjamin,Fowler,11/14/1960,MALE,INDIVIDUAL,72,Single
592822,Part-592822,Arthur,Hanson,3/17/1957,MALE,INDIVIDUAL,599,Married
592823,Part-592823,Todd,Ramirez,7/12/1982,MALE,INDIVIDUAL,745,Divorced
592989,Part-592989,Jane,Freeman,10/17/1975,FEMALE,INDIVIDUAL,746,Single
593027,Part-593027,Mildred,Fernandez,7/19/1966,FEMALE,INDIVIDUAL,581,Divorced
593132,Part-593132,Ruth,Campbell,8/3/1977,FEMALE,INDIVIDUAL,247,Divorced
593215,Part-593215,Kathleen,Lawrence,1/29/1963,FEMALE,INDIVIDUAL,696,Single
593218,Part-593218,Mark,Torres,5/24/1993,MALE,INDIVIDUAL,33,Married
593639,Part-593639,Kathy,Carr,7/27/1968,FEMALE,INDIVIDUAL,203,Married
594011,Part-594011,Melissa,Fields,11/27/1979,FEMALE,INDIVIDUAL,546,Married
594049,Part-594049,Brian,Riley,10/5/1971,MALE,INDIVIDUAL,193,Single
594193,Part-594193,Alan,Price,2/28/1984,MALE,INDIVIDUAL,117,Married
594287,Part-594287,Ronald,Collins,11/1/1968,MALE,INDIVIDUAL,809,Married
594289,Part-594289,Harold,Boyd,7/24/2004,MALE,INDIVIDUAL,259,Married
594293,Part-594293,Roy,Hawkins,4/22/2007,MALE,INDIVIDUAL,493,Married
594666,Part-594666,Helen,Riley,9/11/1990,FEMALE,INDIVIDUAL,624,Married
594675,Part-594675,Evelyn,Washington,6/16/1974,FEMALE,INDIVIDUAL,986,Married
596017,Part-596017,Earl,Gray,3/6/2001,MALE,INDIVIDUAL,499,Married
596036,Part-596036,Louis,Nelson,11/28/1970,MALE,INDIVIDUAL,40,Divorced
596294,Part-596294,Rachel,Garcia,9/28/1963,FEMALE,INDIVIDUAL,291,Married
596338,Part-596338,Phillip,Lawrence,3/20/1964,MALE,INDIVIDUAL,692,Married
596388,Part-596388,David,Brown,10/20/2008,MALE,INDIVIDUAL,102,Single
596545,Part-596545,Ashley,Myers,8/7/1960,FEMALE,INDIVIDUAL,641,Married
597204,Part-597204,Sara,Rice,5/3/1957,FEMALE,INDIVIDUAL,507,Single
597206,Part-597206,Alice,Lawson,5/8/1990,FEMALE,INDIVIDUAL,87,Single
598190,Part-598190,Julia,White,12/27/1976,FEMALE,INDIVIDUAL,18,Married
598435,Part-598435,Jason,Wallace,6/19/1978,MALE,INDIVIDUAL,192,Single
598465,Part-598465,Diane,Holmes,1/31/1973,FEMALE,INDIVIDUAL,673,Married
598478,Part-598478,Lawrence,Russell,7/25/1980,MALE,INDIVIDUAL,671,Single
599020,Part-599020,Ralph,Watkins,10/28/1970,MALE,INDIVIDUAL,900,Single
599089,Part-599089,Joyce,Baker,6/28/1996,FEMALE,INDIVIDUAL,38,Married
599138,Part-599138,Harry,Simmons,6/3/1976,MALE,INDIVIDUAL,373,Single
599214,Part-599214,Annie,Porter,6/24/1961,FEMALE,INDIVIDUAL,873,Single
599215,Part-599215,Patricia,Martinez,6/6/1984,FEMALE,INDIVIDUAL,769,Single
599238,Part-599238,Emily,Hernandez,11/2/1977,FEMALE,INDIVIDUAL,278,Single
599330,Part-599330,Helen,Austin,11/14/1985,FEMALE,INDIVIDUAL,871,Married
599920,Part-599920,Donna,Bennett,3/6/1989,FEMALE,INDIVIDUAL,676,Married
599963,Part-599963,Carl,Sullivan,9/11/1962,MALE,INDIVIDUAL,919,Divorced
599965,Part-599965,Andrew,Ford,5/13/1977,MALE,INDIVIDUAL,87,Single
600145,Part-600145,Carol,Mendoza,10/15/1987,FEMALE,INDIVIDUAL,668,Married
600208,Part-600208,Andrea,Greene,4/22/1972,FEMALE,INDIVIDUAL,919,Married
600314,Part-600314,Amy,Russell,11/7/1960,FEMALE,INDIVIDUAL,166,Married
600422,Part-600422,Teresa,Jacobs,7/27/1986,FEMALE,INDIVIDUAL,374,Married
600558,Part-600558,Jonathan,Snyder,10/28/1994,MALE,INDIVIDUAL,102,Single
600559,Part-600559,Victor,Phillips,8/18/1961,MALE,INDIVIDUAL,732,Single
600685,Part-600685,Christina,Howell,4/10/1969,FEMALE,INDIVIDUAL,124,Single
600700,Part-600700,Mildred,James,1/22/1972,FEMALE,INDIVIDUAL,191,Single
600802,Part-600802,Russell,Williams,10/30/1960,MALE,INDIVIDUAL,236,Single
600878,Part-600878,Janice,Patterson,7/17/1974,FEMALE,INDIVIDUAL,731,Married
601034,Part-601034,Willie,Burns,11/1/1973,MALE,INDIVIDUAL,213,Married
601077,Part-601077,Howard,Rivera,10/8/1960,MALE,INDIVIDUAL,781,Divorced
601183,Part-601183,Margaret,Hill,8/6/1964,FEMALE,INDIVIDUAL,804,Married
601510,Part-601510,Sean,Gilbert,2/1/1980,MALE,INDIVIDUAL,747,Single
601658,Part-601658,Sandra,Lewis,5/10/1967,FEMALE,INDIVIDUAL,665,Married
602001,Part-602001,Timothy,Lynch,4/15/1972,MALE,INDIVIDUAL,245,Single
602093,Part-602093,Douglas,Chapman,7/23/1980,MALE,INDIVIDUAL,265,Married
602130,Part-602130,Patricia,Rodriguez,11/11/2011,FEMALE,INDIVIDUAL,283,Married
602338,Part-602338,Diana,Ross,10/9/1971,FEMALE,INDIVIDUAL,534,Single
602922,Part-602922,Jacqueline,Cox,10/12/1973,FEMALE,INDIVIDUAL,416,Single
603143,Part-603143,Sharon,Fisher,9/1/1966,FEMALE,INDIVIDUAL,45,Married
603179,Part-603179,Cynthia,Richardson,3/28/2011,FEMALE,INDIVIDUAL,786,Single
603183,Part-603183,Anthony,Freeman,3/15/1979,MALE,INDIVIDUAL,627,Married
603246,Part-603246,Helen,Lewis,11/2/2011,FEMALE,INDIVIDUAL,365,Single
603258,Part-603258,Roy,Peters,11/15/2009,MALE,INDIVIDUAL,453,Married
603270,Part-603270,Victor,Duncan,3/30/1964,MALE,INDIVIDUAL,658,Single
603284,Part-603284,Willie,Duncan,8/23/1975,MALE,INDIVIDUAL,681,Married
603287,Part-603287,Donna,Brown,1/15/1989,FEMALE,INDIVIDUAL,134,Married
603832,Part-603832,Jesse,Carter,10/10/1982,MALE,INDIVIDUAL,628,Divorced
603850,Part-603850,Craig,Lynch,10/3/1977,MALE,INDIVIDUAL,927,Married
604333,Part-604333,Bobby,Stanley,10/6/1973,MALE,INDIVIDUAL,46,Married
604878,Part-604878,Sara,Tucker,7/27/1972,FEMALE,INDIVIDUAL,523,Single
604908,Part-604908,Daniel,Ray,11/28/1979,MALE,INDIVIDUAL,338,Divorced
605574,Part-605574,Walter,Harper,8/4/1972,MALE,INDIVIDUAL,486,Married
605760,Part-605760,Angela,Scott,6/12/1971,FEMALE,INDIVIDUAL,699,Divorced
605807,Part-605807,David,Mason,2/25/1962,MALE,INDIVIDUAL,139,Single
605925,Part-605925,Donald,Henderson,1/10/1976,MALE,INDIVIDUAL,334,Single
606154,Part-606154,Kathleen,Moore,3/9/1975,FEMALE,INDIVIDUAL,804,Married
606172,Part-606172,Donald,Scott,4/13/1998,MALE,INDIVIDUAL,981,Divorced
606205,Part-606205,Joshua,White,6/3/1968,MALE,INDIVIDUAL,251,Married
606444,Part-606444,Harry,Clark,7/18/2003,MALE,INDIVIDUAL,985,Single
606468,Part-606468,Wanda,Hall,7/31/1969,FEMALE,INDIVIDUAL,515,Married
606623,Part-606623,Bobby,Reyes,10/29/1957,MALE,INDIVIDUAL,602,Married
606688,Part-606688,Eugene,Coleman,5/31/1975,MALE,INDIVIDUAL,959,Married
607158,Part-607158,Virginia,Ramirez,9/23/1969,FEMALE,INDIVIDUAL,494,Married
607381,Part-607381,Jason,Riley,3/24/1977,MALE,INDIVIDUAL,211,Married
607566,Part-607566,Laura,Harrison,2/13/1962,FEMALE,INDIVIDUAL,680,Married
608152,Part-608152,Brian,Wells,10/2/1972,MALE,INDIVIDUAL,676,Single
608346,Part-608346,Robert,Hansen,7/15/1969,MALE,INDIVIDUAL,80,Single
608492,Part-608492,Carl,Roberts,10/19/1974,MALE,INDIVIDUAL,155,Single
608725,Part-608725,Deborah,Hayes,1/27/1978,FEMALE,INDIVIDUAL,439,Married
608908,Part-608908,Joseph,Elliott,7/15/1988,MALE,INDIVIDUAL,37,Married
609064,Part-609064,Willie,Fisher,5/13/1996,MALE,INDIVIDUAL,262,Single
609154,Part-609154,Louise,Kim,2/2/1971,FEMALE,INDIVIDUAL,147,Married
609282,Part-609282,Roy,Welch,2/13/1972,MALE,INDIVIDUAL,406,Single
609464,Part-609464,Katherine,Holmes,3/21/1980,FEMALE,INDIVIDUAL,276,Divorced
609487,Part-609487,Joseph,Garrett,7/6/1972,MALE,INDIVIDUAL,183,Married
609816,Part-609816,Keith,George,3/10/1955,MALE,INDIVIDUAL,165,Divorced
609850,Part-609850,Gloria,Murray,5/10/1999,FEMALE,INDIVIDUAL,575,Single
610105,Part-610105,Irene,Martin,7/15/1982,FEMALE,INDIVIDUAL,286,Married
610129,Part-610129,Roy,Hanson,5/30/1975,MALE,INDIVIDUAL,483,Married
610167,Part-610167,Rebecca,Mitchell,11/11/1970,FEMALE,INDIVIDUAL,263,Married
610288,Part-610288,Albert,Brooks,12/18/1976,MALE,INDIVIDUAL,169,Married
610553,Part-610553,Thomas,Freeman,6/26/1966,MALE,INDIVIDUAL,866,Married
610599,Part-610599,Carlos,Knight,9/10/1968,MALE,INDIVIDUAL,446,Married
610846,Part-610846,Craig,Woods,7/10/1955,MALE,INDIVIDUAL,852,Divorced
610958,Part-610958,Mildred,Chavez,4/13/1972,FEMALE,INDIVIDUAL,208,Married
610980,Part-610980,Amanda,Brooks,8/19/1962,FEMALE,INDIVIDUAL,184,Single
611074,Part-611074,Joyce,Williamson,7/23/1969,FEMALE,INDIVIDUAL,517,Single
611530,Part-611530,Diane,Carter,3/16/1952,FEMALE,INDIVIDUAL,659,Single
611756,Part-611756,Pamela,Gonzalez,4/18/1978,FEMALE,INDIVIDUAL,968,Married
611860,Part-611860,Gerald,Burton,5/5/2011,MALE,INDIVIDUAL,640,Married
611968,Part-611968,Harold,Lopez,7/7/1960,MALE,INDIVIDUAL,930,Divorced
612463,Part-612463,Philip,Palmer,5/16/1975,MALE,INDIVIDUAL,39,Divorced
612493,Part-612493,Brandon,Fisher,4/1/1959,MALE,INDIVIDUAL,976,Married
612522,Part-612522,Terry,Palmer,10/2/1979,MALE,INDIVIDUAL,824,Married
612606,Part-612606,Phillip,Bailey,9/30/1976,MALE,INDIVIDUAL,945,Single
612771,Part-612771,Russell,Bell,12/26/1968,MALE,INDIVIDUAL,529,Single
612970,Part-612970,Julie,Welch,1/8/1973,FEMALE,INDIVIDUAL,263,Married
613147,Part-613147,Roy,Hernandez,10/9/1981,MALE,INDIVIDUAL,138,Single
613262,Part-613262,Walter,Lee,12/7/1977,MALE,INDIVIDUAL,699,Married
614002,Part-614002,Steven,Martinez,10/23/1981,MALE,INDIVIDUAL,542,Married
614106,Part-614106,Craig,Walker,7/25/1992,MALE,INDIVIDUAL,352,Divorced
614129,Part-614129,Roy,Garza,11/17/1956,MALE,INDIVIDUAL,107,Married
614270,Part-614270,Robin,Murphy,9/2/1981,FEMALE,INDIVIDUAL,413,Divorced
614285,Part-614285,Jessica,Burton,12/18/1977,FEMALE,INDIVIDUAL,823,Married
614466,Part-614466,Patricia,Robertson,8/10/1966,FEMALE,INDIVIDUAL,176,Married
614679,Part-614679,Mary,Banks,10/28/1973,FEMALE,INDIVIDUAL,805,Married
614793,Part-614793,Richard,Wilson,1/26/1971,MALE,INDIVIDUAL,736,Married
614864,Part-614864,Terry,Mccoy,3/1/1969,MALE,INDIVIDUAL,850,Married
615323,Part-615323,Lillian,Knight,6/2/1971,FEMALE,INDIVIDUAL,552,Single
615324,Part-615324,Todd,Hicks,11/26/1980,MALE,INDIVIDUAL,406,Married
615616,Part-615616,Nicole,Pierce,4/14/1984,FEMALE,INDIVIDUAL,325,Single
615679,Part-615679,Irene,Williamson,5/24/1953,FEMALE,INDIVIDUAL,177,Married
615712,Part-615712,Louise,Wagner,3/10/1991,FEMALE,INDIVIDUAL,561,Married
615899,Part-615899,Margaret,Hicks,5/17/1967,FEMALE,INDIVIDUAL,277,Single
615990,Part-615990,Jennifer,Payne,3/3/1952,FEMALE,INDIVIDUAL,450,Married
616019,Part-616019,Tammy,Hunter,1/12/1996,FEMALE,INDIVIDUAL,160,Single
616040,Part-616040,Shawn,Graham,2/22/1959,MALE,INDIVIDUAL,244,Divorced
616069,Part-616069,Tammy,Spencer,12/9/1958,FEMALE,INDIVIDUAL,774,Married
616478,Part-616478,Alice,Hamilton,6/1/1979,FEMALE,INDIVIDUAL,386,Married
616532,Part-616532,Kelly,Peterson,6/7/1974,FEMALE,INDIVIDUAL,112,Divorced
616628,Part-616628,Nicole,Brown,4/19/1979,FEMALE,INDIVIDUAL,469,Single
616701,Part-616701,Andrea,Howard,6/15/1985,FEMALE,INDIVIDUAL,235,Married
616751,Part-616751,Bobby,Carroll,12/19/2008,MALE,INDIVIDUAL,675,Divorced
616756,Part-616756,Jesse,Hayes,1/23/1980,MALE,INDIVIDUAL,228,Divorced
616905,Part-616905,Phillip,Moore,11/19/1965,MALE,INDIVIDUAL,953,Married
617092,Part-617092,Joe,Stanley,5/11/2011,MALE,INDIVIDUAL,813,Married
617160,Part-617160,Janice,Gibson,12/22/2003,FEMALE,INDIVIDUAL,100,Married
617168,Part-617168,Phyllis,Ross,8/1/1969,FEMALE,INDIVIDUAL,960,Divorced
617185,Part-617185,Brian,Wagner,12/5/1964,MALE,INDIVIDUAL,533,Single
617313,Part-617313,Evelyn,Brown,1/2/1973,FEMALE,INDIVIDUAL,186,Married
617377,Part-617377,Sandra,Hernandez,1/8/1975,FEMALE,INDIVIDUAL,510,Single
617833,Part-617833,Catherine,Welch,11/19/1973,FEMALE,INDIVIDUAL,250,Married
617981,Part-617981,Timothy,Patterson,2/28/1964,MALE,INDIVIDUAL,182,Married
618232,Part-618232,Louise,Payne,4/22/1976,FEMALE,INDIVIDUAL,815,Single
618260,Part-618260,Jessica,Stone,1/28/1975,FEMALE,INDIVIDUAL,945,Married
618269,Part-618269,Dorothy,Wells,2/17/1972,FEMALE,INDIVIDUAL,491,Married
618293,Part-618293,Robert,West,10/25/1978,MALE,INDIVIDUAL,772,Single
618354,Part-618354,Benjamin,Torres,7/28/1983,MALE,INDIVIDUAL,573,Single
618577,Part-618577,Aaron,Matthews,7/18/1972,MALE,INDIVIDUAL,865,Married
618729,Part-618729,Earl,Tucker,12/28/2006,MALE,INDIVIDUAL,594,Married
618730,Part-618730,Frank,Moreno,8/26/1974,MALE,INDIVIDUAL,526,Married
618862,Part-618862,Judith,Gomez,11/14/1987,FEMALE,INDIVIDUAL,744,Divorced
619081,Part-619081,Ashley,Dixon,11/13/1980,FEMALE,INDIVIDUAL,267,Married
619180,Part-619180,Deborah,Gardner,5/11/1981,FEMALE,INDIVIDUAL,45,Single
619286,Part-619286,Melissa,Anderson,12/12/1977,FEMALE,INDIVIDUAL,138,Single
619300,Part-619300,Patrick,Mcdonald,7/24/1973,MALE,INDIVIDUAL,582,Married
619307,Part-619307,Bonnie,Robertson,9/17/2002,FEMALE,INDIVIDUAL,269,Married
619308,Part-619308,Ann,Williams,4/11/1976,FEMALE,INDIVIDUAL,576,Married
619347,Part-619347,Carol,Harris,10/20/2010,FEMALE,INDIVIDUAL,722,Single
619565,Part-619565,Nicholas,Webb,2/22/1962,MALE,INDIVIDUAL,301,Married
619567,Part-619567,Eugene,Arnold,12/15/2005,MALE,INDIVIDUAL,176,Married
619795,Part-619795,Arthur,Patterson,4/27/1968,MALE,INDIVIDUAL,414,Married
619846,Part-619846,Adam,Howard,10/25/2009,MALE,INDIVIDUAL,298,Married
619905,Part-619905,Jerry,Holmes,3/21/1949,MALE,INDIVIDUAL,276,Married
620113,Part-620113,Lois,Knight,10/9/1982,FEMALE,INDIVIDUAL,497,Married
620204,Part-620204,Amanda,Alvarez,2/24/1972,FEMALE,INDIVIDUAL,226,Married
620216,Part-620216,Antonio,Baker,3/23/1968,MALE,INDIVIDUAL,147,Married
620307,Part-620307,Helen,Murphy,5/10/1971,FEMALE,INDIVIDUAL,837,Married
620353,Part-620353,Kathy,Mendoza,9/5/2008,FEMALE,INDIVIDUAL,790,Married
620853,Part-620853,Wayne,Hanson,2/4/1972,MALE,INDIVIDUAL,68,Single
621215,Part-621215,Harold,Harris,11/23/1971,MALE,INDIVIDUAL,891,Divorced
621331,Part-621331,Randy,Willis,3/13/2001,MALE,INDIVIDUAL,79,Married
621877,Part-621877,James,Cox,10/25/1970,MALE,INDIVIDUAL,215,Single
621961,Part-621961,Steven,Garcia,7/14/1970,MALE,INDIVIDUAL,678,Single
622326,Part-622326,Matthew,Duncan,7/28/1972,MALE,INDIVIDUAL,842,Married
622516,Part-622516,Angela,Carroll,7/1/1977,FEMALE,INDIVIDUAL,978,Married
622706,Part-622706,Louise,Franklin,6/23/1977,FEMALE,INDIVIDUAL,952,Single
622894,Part-622894,Diana,Davis,1/8/2011,FEMALE,INDIVIDUAL,347,Married
622898,Part-622898,Deborah,Brown,8/21/1967,FEMALE,INDIVIDUAL,425,Single
622962,Part-622962,Ralph,Thomas,1/28/1973,MALE,INDIVIDUAL,102,Single
622967,Part-622967,Johnny,Black,10/14/2008,MALE,INDIVIDUAL,764,Single
622988,Part-622988,Anne,Willis,1/10/1970,FEMALE,INDIVIDUAL,867,Married
623039,Part-623039,Keith,Gibson,10/1/2005,MALE,INDIVIDUAL,408,Divorced
623040,Part-623040,Terry,Woods,5/27/1954,MALE,INDIVIDUAL,748,Married
623257,Part-623257,Willie,Fields,10/27/1966,MALE,INDIVIDUAL,358,Married
623283,Part-623283,Angela,Duncan,8/12/1978,FEMALE,INDIVIDUAL,183,Divorced
623541,Part-623541,Juan,Dixon,1/2/1956,MALE,INDIVIDUAL,323,Married
623630,Part-623630,Wanda,White,9/11/1987,FEMALE,INDIVIDUAL,244,Divorced
623664,Part-623664,Ryan,Cruz,6/27/1953,MALE,INDIVIDUAL,8,Single
623703,Part-623703,Sandra,Lane,6/15/1970,FEMALE,INDIVIDUAL,255,Single
623844,Part-623844,Carol,Bailey,1/11/1994,FEMALE,INDIVIDUAL,80,Single
623977,Part-623977,Kathryn,Brooks,4/19/1980,FEMALE,INDIVIDUAL,714,Married
624175,Part-624175,Lisa,Scott,4/22/1978,FEMALE,INDIVIDUAL,411,Single
624313,Part-624313,Judy,Hanson,3/27/1973,FEMALE,INDIVIDUAL,692,Single
624836,Part-624836,Edward,Coleman,4/1/1974,MALE,INDIVIDUAL,414,Divorced
624990,Part-624990,Judy,Simmons,11/27/2006,FEMALE,INDIVIDUAL,181,Divorced
625005,Part-625005,Daniel,Fowler,5/8/1973,MALE,INDIVIDUAL,253,Married
625011,Part-625011,Stephen,King,2/21/1974,MALE,INDIVIDUAL,239,Married
625481,Part-625481,Sarah,Bradley,12/19/1983,FEMALE,INDIVIDUAL,406,Divorced
625505,Part-625505,Paula,Welch,4/16/1967,FEMALE,INDIVIDUAL,612,Married
625509,Part-625509,Eric,Armstrong,1/1/1967,MALE,INDIVIDUAL,712,Single
626468,Part-626468,Pamela,Cole,6/13/1964,FEMALE,INDIVIDUAL,517,Single
626565,Part-626565,Louis,Dean,8/11/1974,MALE,INDIVIDUAL,172,Single
627199,Part-627199,Janet,Dixon,1/26/2012,FEMALE,INDIVIDUAL,660,Married
627270,Part-627270,Patrick,Foster,9/22/2010,MALE,INDIVIDUAL,586,Divorced
627277,Part-627277,Scott,Smith,5/24/1971,MALE,INDIVIDUAL,660,Divorced
627543,Part-627543,Steve,Campbell,10/23/1958,MALE,INDIVIDUAL,405,Single
627958,Part-627958,Paul,Franklin,1/18/1949,MALE,INDIVIDUAL,467,Single
628105,Part-628105,Gloria,Cunningham,10/26/2012,FEMALE,INDIVIDUAL,346,Married
628106,Part-628106,Bobby,Graham,4/2/1984,MALE,INDIVIDUAL,836,Married
628122,Part-628122,Margaret,Rodriguez,3/19/1962,FEMALE,INDIVIDUAL,881,Divorced
628123,Part-628123,Lois,Fisher,1/2/1958,FEMALE,INDIVIDUAL,687,Married
628142,Part-628142,Jeremy,Sims,1/15/1978,MALE,INDIVIDUAL,730,Divorced
628269,Part-628269,Teresa,Bryant,7/6/2007,FEMALE,INDIVIDUAL,450,Single
628270,Part-628270,Aaron,Ramirez,8/9/1967,MALE,INDIVIDUAL,968,Divorced
628504,Part-628504,Dennis,Barnes,7/29/1971,MALE,INDIVIDUAL,687,Married
628774,Part-628774,Theresa,Spencer,12/9/1980,FEMALE,INDIVIDUAL,324,Married
628966,Part-628966,Jeremy,Duncan,4/10/2001,MALE,INDIVIDUAL,663,Married
628977,Part-628977,Eric,Stanley,8/5/1967,MALE,INDIVIDUAL,37,Single
629272,Part-629272,Gerald,Wells,10/30/2012,MALE,INDIVIDUAL,963,Married
629377,Part-629377,Margaret,Simpson,9/13/1973,FEMALE,INDIVIDUAL,168,Divorced
629731,Part-629731,Jane,Johnston,1/23/1977,FEMALE,INDIVIDUAL,436,Single
630068,Part-630068,Shirley,Clark,12/1/1975,FEMALE,INDIVIDUAL,668,Single
630297,Part-630297,Kathy,Williams,6/25/1961,FEMALE,INDIVIDUAL,529,Married
630387,Part-630387,Victor,Knight,5/16/1979,MALE,INDIVIDUAL,236,Single
630407,Part-630407,Anthony,Simpson,4/2/1980,MALE,INDIVIDUAL,673,Married
630649,Part-630649,Tina,Evans,1/20/1958,FEMALE,INDIVIDUAL,209,Married
630695,Part-630695,Chris,Austin,12/6/1973,MALE,INDIVIDUAL,308,Married
630942,Part-630942,Eugene,Hamilton,4/10/1975,MALE,INDIVIDUAL,496,Single
631100,Part-631100,Carolyn,Ellis,12/27/1979,FEMALE,INDIVIDUAL,584,Married
631395,Part-631395,Lisa,Nichols,8/13/1978,FEMALE,INDIVIDUAL,658,Divorced
631415,Part-631415,Diane,Rodriguez,12/5/1975,FEMALE,INDIVIDUAL,504,Married
631441,Part-631441,Wanda,Parker,1/6/1965,FEMALE,INDIVIDUAL,694,Married
631533,Part-631533,Joseph,Dunn,5/19/1950,MALE,INDIVIDUAL,851,Married
632310,Part-632310,Lawrence,Ramos,9/11/1975,MALE,INDIVIDUAL,442,Married
632407,Part-632407,Victor,Larson,7/10/1972,MALE,INDIVIDUAL,386,Divorced
632492,Part-632492,Julie,Ferguson,3/9/1965,FEMALE,INDIVIDUAL,132,Married
632553,Part-632553,Mildred,Scott,2/27/1979,FEMALE,INDIVIDUAL,244,Married
632645,Part-632645,YBK Corp,,,,COMPANY,787,
632733,Part-632733,Dorothy,Ortiz,11/1/1983,FEMALE,INDIVIDUAL,346,Married
632799,Part-632799,Johnny,Brooks,9/14/1982,MALE,INDIVIDUAL,360,Single
632997,Part-632997,Jesse,Matthews,5/8/1967,MALE,INDIVIDUAL,213,Single
633016,Part-633016,Heather,Wagner,11/16/1984,FEMALE,INDIVIDUAL,651,Married
633314,Part-633314,Steve,Wood,3/26/1978,MALE,INDIVIDUAL,773,Married
633439,Part-633439,Earl,Little,12/28/1965,MALE,INDIVIDUAL,416,Single
633481,Part-633481,Susan,Flores,1/27/1966,FEMALE,INDIVIDUAL,73,Divorced
633653,Part-633653,Jimmy,Porter,3/20/1962,MALE,INDIVIDUAL,436,Married
633690,Part-633690,Pamela,Hall,4/6/1956,FEMALE,INDIVIDUAL,238,Divorced
634007,Part-634007,Peter,Fisher,3/7/1974,MALE,INDIVIDUAL,728,Divorced
634071,Part-634071,Clarence,Howard,12/13/1972,MALE,INDIVIDUAL,226,Single
634119,Part-634119,Earl,Davis,6/6/1979,MALE,INDIVIDUAL,301,Single
634175,Part-634175,Bobby,Johnson,2/7/1983,MALE,INDIVIDUAL,332,Married
634215,Part-634215,Jeremy,Jenkins,1/17/1974,MALE,INDIVIDUAL,656,Single
634296,Part-634296,Shirley,Hunter,8/17/1975,FEMALE,INDIVIDUAL,160,Married
